farmer_id,application_year,district,land_area_acres,crop_type,pm_kisan_status,historical_repayment_score,irrigation_type,land_ownership,soil_type,sales_channel,annual_income_inr,liability_ratio_pct,rainfall_deviation_pct,ndvi_score,defaulted_in_next_12_months,target_entitlement_score
F02898,2022,Mayurbhanj,4.88,Rice,No,50.69,Irrigated,Owned,Laterite,APMC,443344.27,36.51,26.22,0.516,0,703.48
F02899,2023,Balasore,7.18,Wheat,Yes,51.16,Rainfed,Owned,Black,Local Trader,187795.64,12.38,-12.43,0.57,0,815.32
F02900,2022,Mayurbhanj,12.86,Rice,Yes,61.93,Irrigated,Owned,Clay Loam,FPO,488922.24,21.89,-5.51,0.516,0,879.7
F02901,2024,Mayurbhanj,14.42,Wheat,Yes,72.86,Rainfed,Tenant,Red,Local Trader,614054.3,1.25,17.26,0.366,0,930.76
F02902,2023,Mayurbhanj,9.63,Rice,Yes,59.91,Irrigated,Tenant,Sandy Loam,Contract Buyer,151965.82,33.69,-3.92,0.495,0,868.93
F02903,2024,Ganjam,9.39,Rice,Yes,74.94,Irrigated,Owned,Sandy Loam,FPO,633702.25,29.39,10.54,0.595,0,902.78
F02904,2022,Mayurbhanj,13.25,Maize,Yes,53.54,Rainfed,Tenant,Clay Loam,Local Trader,402593.51,21.47,-20.86,0.754,0,853.59
F02905,2023,Cuttack,7.61,Maize,No,47.03,Irrigated,Owned,Alluvial,FPO,598379.94,7.43,16.7,0.553,0,723.96
F02906,2024,Bhadrak,9.25,Cotton,No,81.32,Rainfed,Owned,Sandy Loam,Local Trader,304202.88,35.72,38.15,0.426,0,787.09
F02907,2024,Cuttack,15.1,Cotton,No,74.37,Irrigated,Owned,Red,APMC,142364.68,37.06,12.98,0.631,0,795.86
F02908,2023,Cuttack,16.8,Millets,Yes,100,Irrigated,Tenant,Red,Contract Buyer,552541.35,31.5,-18.27,0.683,0,980
F02909,2024,Bhadrak,2.66,Sugarcane,Yes,42.32,Irrigated,Owned,Laterite,Local Trader,424197.98,18.99,19.75,0.684,0,718.64
F02910,2023,Puri,13.89,Maize,No,76.41,Rainfed,Tenant,Red,FPO,634246.85,35.02,9.86,0.511,0,821.86
F02911,2022,Puri,16.78,Wheat,Yes,92.09,Irrigated,Tenant,Sandy Loam,APMC,398890.03,3.94,3.56,0.568,0,959.83
F02912,2022,Mayurbhanj,8.11,Rice,No,60.31,Rainfed,Tenant,Sandy Loam,FPO,304087.97,11.97,-5.67,0.471,0,765.73
F02913,2022,Bhadrak,5.5,Maize,Yes,69.59,Irrigated,Owned,Laterite,FPO,100493.17,1.42,-16.85,0.786,0,832.03
F02914,2023,Ganjam,15.95,Rice,Yes,59.15,Irrigated,Owned,Laterite,FPO,635567.94,27.5,7.52,0.582,0,888.96
F02915,2023,Cuttack,10.25,Maize,Yes,100,Rainfed,Tenant,Sandy Loam,APMC,277660.09,7.41,-15.86,0.567,0,943.92
F02916,2024,Balasore,9.91,Soybean,No,35.49,Irrigated,Owned,Red,Contract Buyer,291917.24,10.76,10.41,0.727,0,714.47
F02917,2024,Puri,3.55,Sugarcane,Yes,68.3,Irrigated,Owned,Black,FPO,649438.68,1.23,8.01,0.549,0,780.07
F02918,2022,Bhadrak,4.86,Wheat,Yes,56.25,Rainfed,Owned,Black,APMC,178124.61,2.52,2.48,0.612,0,810.3
F02919,2022,Balasore,1.96,Soybean,Yes,33.16,Irrigated,Owned,Alluvial,Contract Buyer,497970.31,7.28,24.27,0.409,1,289.44
F02920,2024,Bhadrak,13.93,Rice,Yes,49.23,Rainfed,Owned,Laterite,APMC,622255.93,0.94,23.25,0.536,0,875.5
F02921,2022,Puri,16.39,Sugarcane,No,55.54,Rainfed,Owned,Sandy Loam,APMC,467946.57,27.44,-8.12,0.426,0,727.66
F02922,2024,Puri,2.98,Cotton,Yes,46.97,Irrigated,Owned,Red,FPO,439130.47,5.33,-20.02,0.535,1,313.67
F02923,2023,Cuttack,8.99,Sugarcane,Yes,38.31,Rainfed,Owned,Sandy Loam,Local Trader,84276.75,32.04,-14.4,0.714,1,320.84
F02924,2022,Ganjam,9.21,Maize,No,16.81,Irrigated,Owned,Red,Contract Buyer,184691.71,14.68,7.31,0.571,0,664.36
F02925,2023,Mayurbhanj,6.5,Soybean,No,38.47,Irrigated,Owned,Sandy Loam,Contract Buyer,428788.01,40.8,-26.62,0.571,1,253.3
F02926,2024,Balasore,8.5,Maize,Yes,57.39,Irrigated,Owned,Clay Loam,Contract Buyer,298228.26,20.78,35.18,0.3,0,846.46
F02927,2023,Bhadrak,7.38,Wheat,Yes,54.83,Rainfed,Owned,Red,Local Trader,94675.33,37.44,-15.63,0.571,0,839.71
F02928,2022,Mayurbhanj,15.45,Maize,No,80.32,Irrigated,Owned,Red,FPO,146993.78,27.05,-23.06,0.562,0,823.16
F02929,2024,Balasore,13.02,Cotton,Yes,67.45,Irrigated,Owned,Clay Loam,APMC,486469.2,34.95,-6.5,0.453,0,870.96
F02930,2024,Mayurbhanj,1.05,Wheat,No,54.04,Irrigated,Owned,Black,APMC,617743.87,26.7,5.57,0.578,1,262.43
F02931,2023,Cuttack,1.19,Sugarcane,Yes,39.57,Irrigated,Tenant,Black,FPO,505938.58,13.93,-0.37,0.561,0,694.28
F02932,2024,Bhadrak,5.49,Rice,Yes,67.64,Irrigated,Tenant,Red,Contract Buyer,311507.38,7.56,-2.8,0.634,0,856.5
F02933,2022,Mayurbhanj,10.14,Rice,Yes,77.17,Rainfed,Owned,Clay Loam,APMC,632098.26,41.63,12.34,0.537,0,890.75
F02934,2023,Bhadrak,15.07,Rice,Yes,63.7,Rainfed,Tenant,Sandy Loam,Local Trader,419817.52,22.39,8.02,0.701,0,895.1
F02935,2022,Cuttack,7.87,Cotton,Yes,46.17,Irrigated,Tenant,Sandy Loam,Contract Buyer,81928.73,40.71,9.74,0.425,0,759.75
F02936,2023,Ganjam,12.28,Millets,Yes,74.39,Rainfed,Owned,Black,APMC,213819.09,29.45,-20.92,0.605,1,497.46
F02937,2022,Bhadrak,0.64,Rice,No,100,Irrigated,Owned,Black,Local Trader,147488.89,30.53,-12.4,0.6,0,779.87
F02938,2023,Mayurbhanj,15.01,Rice,Yes,58.7,Irrigated,Owned,Sandy Loam,Local Trader,320224.87,21.22,5.63,0.437,0,880.73
F02939,2023,Balasore,2.86,Wheat,No,74.57,Rainfed,Owned,Red,Contract Buyer,140612.46,11.45,-11.87,0.487,0,749.67
F02940,2022,Mayurbhanj,11.19,Sugarcane,No,59.94,Irrigated,Owned,Alluvial,APMC,533852.87,21.04,6.3,0.655,0,733.13
F02941,2024,Ganjam,9.9,Millets,No,34.13,Rainfed,Owned,Clay Loam,Local Trader,209465.02,4.22,8.31,0.419,0,740.91
F02942,2022,Bhadrak,4.25,Wheat,Yes,57.01,Rainfed,Owned,Laterite,APMC,423629.95,11.52,-5.54,0.669,0,804.97
F02943,2024,Balasore,17.01,Millets,No,43.05,Rainfed,Tenant,Black,APMC,219851.95,3.58,1.21,0.518,0,786.68
F02944,2023,Ganjam,6.04,Soybean,Yes,44.22,Irrigated,Tenant,Laterite,FPO,186494.71,17.71,-10.46,0.301,0,786.15
F02945,2023,Puri,15.06,Soybean,Yes,64.63,Rainfed,Tenant,Alluvial,FPO,191567.14,40.57,-26.76,0.62,0,883.85
F02946,2023,Puri,12.42,Soybean,No,48.94,Rainfed,Owned,Sandy Loam,FPO,197918.39,0.23,-8.48,0.525,1,320.67
F02947,2022,Puri,6.38,Sugarcane,Yes,76.59,Irrigated,Owned,Sandy Loam,Local Trader,308764.02,34.39,11.93,0.706,1,384.99
F02948,2023,Mayurbhanj,9.04,Wheat,Yes,67.24,Irrigated,Owned,Clay Loam,APMC,281548.89,37.36,-20.15,0.433,0,875.15
F02949,2024,Balasore,1.29,Rice,No,36.88,Irrigated,Owned,Black,FPO,543109.31,9.13,-1.95,0.652,0,651.29
F02950,2022,Balasore,7.34,Cotton,Yes,63.07,Rainfed,Owned,Black,Local Trader,521730.4,29.7,9.97,0.637,0,796.48
F02951,2024,Mayurbhanj,3.76,Sugarcane,No,42.48,Irrigated,Tenant,Sandy Loam,FPO,632774.43,7.89,-16.48,0.505,0,643.51
F02952,2022,Cuttack,6.31,Wheat,Yes,57.68,Irrigated,Owned,Sandy Loam,APMC,270405.21,19.9,-19.41,0.528,0,827.17
F02953,2023,Cuttack,17.58,Cotton,No,67.6,Rainfed,Tenant,Red,APMC,230749.77,26.68,0.29,0.519,0,781.87
F02954,2023,Balasore,15.56,Cotton,No,91.75,Irrigated,Owned,Clay Loam,Local Trader,488794.17,9.32,4.45,0.335,0,812.67
F02955,2023,Puri,13.55,Rice,Yes,70.36,Irrigated,Owned,Clay Loam,Local Trader,586648.28,18.63,0.71,0.671,0,906.07
F02956,2024,Ganjam,11.55,Millets,Yes,64.96,Irrigated,Owned,Clay Loam,APMC,325566.72,6.42,-16.81,0.431,0,903.52
F02957,2023,Bhadrak,2.62,Soybean,Yes,77.59,Irrigated,Owned,Alluvial,FPO,452903.48,22.92,-3.15,0.631,0,828.21
F02958,2024,Mayurbhanj,5.84,Maize,Yes,65.2,Rainfed,Tenant,Clay Loam,Contract Buyer,411895.81,13.62,6.32,0.485,0,845.32
F02959,2022,Bhadrak,8.01,Millets,Yes,91.05,Irrigated,Owned,Laterite,Local Trader,409801.13,13.36,-31.28,0.431,0,924.09
F02960,2023,Bhadrak,10.33,Maize,Yes,57.09,Irrigated,Owned,Alluvial,Local Trader,616996.62,3.34,-47.59,0.739,1,426.23
F02961,2022,Bhadrak,4.59,Rice,No,52.3,Irrigated,Owned,Alluvial,Contract Buyer,180398.09,8.74,-22.67,0.623,0,706.03
F02962,2024,Bhadrak,15.31,Sugarcane,Yes,100,Irrigated,Owned,Sandy Loam,APMC,571737.32,33.54,15.23,0.498,0,934.33
F02963,2023,Bhadrak,1.62,Rice,No,46.37,Rainfed,Owned,Sandy Loam,Local Trader,628166.03,33.9,6.66,0.481,0,688.87
F02964,2023,Bhadrak,0.53,Millets,Yes,70.92,Irrigated,Owned,Clay Loam,FPO,89694.26,4.86,-18.74,0.488,0,824.56
F02965,2022,Bhadrak,12.27,Cotton,No,72.13,Rainfed,Tenant,Clay Loam,Local Trader,644379.28,28.99,-4.59,0.41,0,772.67
F02966,2022,Balasore,12.28,Cotton,No,69.29,Irrigated,Owned,Clay Loam,FPO,418759.1,41.68,31.3,0.342,0,767.09
F02967,2022,Ganjam,10.52,Soybean,Yes,61.83,Rainfed,Owned,Laterite,FPO,642155.76,33.5,-23.33,0.489,0,850.24
F02968,2024,Puri,9.3,Cotton,No,100,Irrigated,Tenant,Clay Loam,Contract Buyer,283802.64,33.86,-24.48,0.536,0,828.55
F02969,2022,Mayurbhanj,10.22,Cotton,Yes,30.66,Irrigated,Owned,Alluvial,APMC,374159.04,39.65,-24.39,0.527,0,753.88
F02970,2022,Puri,14.79,Sugarcane,Yes,62.36,Rainfed,Owned,Red,FPO,448679.37,26.43,6.21,0.563,0,829.32
F02971,2024,Ganjam,3.6,Soybean,Yes,59.71,Rainfed,Owned,Sandy Loam,APMC,602115.54,7.67,29.63,0.74,0,808.5
F02972,2023,Balasore,9.7,Millets,Yes,68.0,Rainfed,Owned,Laterite,FPO,257122.59,21.85,6.95,0.602,0,901.34
F02973,2023,Bhadrak,16.8,Wheat,Yes,76.53,Irrigated,Owned,Black,APMC,539922.97,4.09,3.43,0.673,0,931.95
F02974,2022,Puri,12.41,Rice,Yes,49.78,Irrigated,Owned,Laterite,Contract Buyer,225638.55,37.86,-32.29,0.579,0,857.6
F02975,2022,Ganjam,13.05,Wheat,Yes,71.13,Rainfed,Tenant,Black,APMC,559596.7,5.17,-5.81,0.482,0,906.0
F02976,2023,Mayurbhanj,17.73,Wheat,Yes,60.92,Irrigated,Owned,Black,Contract Buyer,391808.95,23.22,-7.43,0.547,0,893.99
F02977,2024,Puri,9.68,Cotton,Yes,96.21,Irrigated,Tenant,Alluvial,APMC,101952.29,4.47,-23.22,0.69,0,912.78
F02978,2022,Mayurbhanj,4.35,Maize,No,62.04,Irrigated,Tenant,Alluvial,Contract Buyer,243499.54,32.51,-8.83,0.587,0,718.1
F02979,2023,Cuttack,14.58,Cotton,Yes,39.76,Irrigated,Owned,Red,APMC,535155.53,37.45,-10.27,0.532,0,803.67
F02980,2024,Balasore,3.89,Wheat,No,27.72,Rainfed,Owned,Laterite,FPO,572264.64,28.88,-4.21,0.669,0,671.73
F02981,2022,Balasore,14.68,Maize,Yes,72.42,Rainfed,Owned,Laterite,Contract Buyer,246441.0,22.65,-5.68,0.563,0,895.9
F02982,2022,Bhadrak,3.37,Rice,Yes,55.18,Rainfed,Tenant,Red,APMC,212198.83,38.58,9.06,0.443,0,799.84
F02983,2023,Bhadrak,17.67,Sugarcane,Yes,39.47,Irrigated,Owned,Alluvial,Contract Buyer,337019.41,13.91,-14.14,0.627,0,787.29
F02984,2022,Puri,11.84,Soybean,Yes,76.43,Irrigated,Tenant,Sandy Loam,Local Trader,428374.61,24.95,41.11,0.471,0,896.51
F02985,2023,Puri,9.13,Soybean,Yes,55.82,Rainfed,Tenant,Red,FPO,120451.65,41.84,-28.17,0.746,0,844.58
F02986,2023,Ganjam,6.74,Rice,No,59.82,Rainfed,Owned,Laterite,Local Trader,136346.46,10.78,5.45,0.413,0,752.9
F02987,2022,Balasore,3.9,Millets,Yes,93.99,Irrigated,Owned,Black,APMC,257307.19,27.36,23.56,0.467,0,889.55
F02988,2023,Cuttack,11.55,Rice,Yes,53.77,Irrigated,Owned,Red,FPO,455045.65,9.37,-7.22,0.534,1,439.6
F02989,2023,Puri,17.65,Sugarcane,Yes,93.41,Rainfed,Owned,Clay Loam,APMC,280557.97,21.02,-24.33,0.405,0,908.33
F02990,2022,Balasore,0.7,Soybean,Yes,75.39,Irrigated,Tenant,Black,FPO,413054.08,16.86,-15.3,0.633,0,786.14
F02991,2022,Bhadrak,15.67,Soybean,No,42.23,Irrigated,Owned,Laterite,Contract Buyer,371845.66,41.54,-12.9,0.631,0,732.47
F02992,2022,Bhadrak,4.01,Wheat,No,57.92,Irrigated,Owned,Alluvial,Contract Buyer,641649.85,4.35,-7.26,0.602,0,708.34
F02993,2024,Bhadrak,14.43,Sugarcane,Yes,84.68,Irrigated,Tenant,Red,APMC,497339.9,16.44,33.36,0.682,0,897.4
F02994,2022,Bhadrak,6.88,Rice,Yes,74.28,Rainfed,Owned,Alluvial,Local Trader,481421.22,38.4,-5.5,0.657,0,857.67
F02995,2024,Puri,2.54,Sugarcane,No,80.67,Rainfed,Owned,Alluvial,APMC,492320.5,33.93,-10.25,0.62,0,706.37
F02996,2023,Bhadrak,1.2,Cotton,Yes,100,Irrigated,Tenant,Alluvial,Local Trader,401778.11,37.22,20.6,0.465,0,843.14
F02997,2022,Puri,15.51,Maize,No,74.79,Irrigated,Tenant,Laterite,FPO,113165.33,37.3,4.62,0.36,0,803.72
F02998,2023,Bhadrak,13.15,Rice,No,57.76,Irrigated,Tenant,Black,Local Trader,587802.08,7.37,14.25,0.551,0,788.51
F02999,2024,Mayurbhanj,4.73,Cotton,Yes,54.93,Rainfed,Owned,Red,APMC,230505.26,23.68,10.62,0.466,0,778.61
F03000,2022,Cuttack,12.62,Maize,No,87.43,Irrigated,Tenant,Sandy Loam,Contract Buyer,606457.44,11.53,1.49,0.54,0,835.71
F03001,2022,Puri,15.63,Cotton,Yes,63.75,Rainfed,Owned,Black,APMC,430413.19,13.32,31.83,0.401,0,846.75
F03002,2023,Mayurbhanj,2.88,Wheat,Yes,100,Rainfed,Tenant,Red,FPO,295646.81,35.52,-5.12,0.63,0,903.26
F03003,2022,Bhadrak,4.48,Sugarcane,Yes,38.06,Irrigated,Owned,Alluvial,Contract Buyer,571268.38,6.31,-7.13,0.622,0,708.14
F03004,2024,Bhadrak,8.5,Soybean,Yes,73.96,Rainfed,Owned,Red,FPO,383566.13,36.48,2.53,0.604,0,872.06
F03005,2022,Cuttack,6.35,Cotton,Yes,77.15,Irrigated,Tenant,Sandy Loam,Local Trader,343014.55,24.96,-2.53,0.352,0,827.87
F03006,2022,Balasore,10.14,Cotton,Yes,100,Irrigated,Owned,Laterite,Contract Buyer,449712.78,18.98,17.45,0.637,0,915.82
F03007,2022,Mayurbhanj,4.89,Maize,Yes,46.44,Irrigated,Owned,Laterite,FPO,105753.27,39.79,1.47,0.525,0,775.51
F03008,2023,Bhadrak,10.62,Cotton,Yes,71.94,Rainfed,Owned,Alluvial,Contract Buyer,249795.38,7.47,7.3,0.466,0,870.65
F03009,2024,Balasore,6.16,Soybean,Yes,82.45,Irrigated,Owned,Alluvial,Contract Buyer,525967.75,37.66,6.69,0.471,0,879.6
F03010,2023,Balasore,5.71,Maize,Yes,55.44,Rainfed,Owned,Red,Contract Buyer,350146.38,15.75,7.59,0.296,0,809.15
F03011,2022,Puri,7.72,Maize,Yes,82.25,Irrigated,Owned,Sandy Loam,Local Trader,556587.86,20.88,-8.34,0.635,0,880.91
F03012,2022,Balasore,13.84,Maize,Yes,56.34,Rainfed,Owned,Laterite,Contract Buyer,202203.19,31.27,6.09,0.563,0,865.33
F03013,2022,Balasore,13.51,Sugarcane,Yes,60.08,Rainfed,Owned,Alluvial,Contract Buyer,647600.2,16.42,-11.03,0.507,0,823.28
F03014,2023,Cuttack,10.97,Soybean,No,97.53,Rainfed,Owned,Clay Loam,FPO,274787.22,15.23,-35.91,0.537,0,863.17
F03015,2022,Ganjam,17.0,Maize,Yes,59.03,Irrigated,Owned,Red,FPO,458561.59,33.4,16.72,0.445,0,868.03
F03016,2023,Ganjam,4.64,Millets,Yes,62.66,Rainfed,Tenant,Red,APMC,144014.53,10.12,-18.15,0.516,0,837.85
F03017,2024,Balasore,9.13,Rice,Yes,38.1,Irrigated,Owned,Sandy Loam,Contract Buyer,159912.62,24.51,24.65,0.695,0,818.21
F03018,2023,Bhadrak,8.23,Maize,Yes,44.0,Irrigated,Owned,Red,APMC,98483.17,15.18,3.02,0.478,0,801.51
F03019,2024,Cuttack,1.55,Cotton,Yes,75.98,Irrigated,Owned,Alluvial,Contract Buyer,634492.8,25.48,10.65,0.68,0,799.45
F03020,2024,Balasore,10.15,Rice,No,55.15,Irrigated,Tenant,Clay Loam,FPO,362943.66,0.81,-5.94,0.576,0,768.59
F03021,2024,Cuttack,10.34,Millets,No,42.61,Rainfed,Owned,Clay Loam,FPO,495482.88,12.6,0.15,0.642,1,343.54
F03022,2022,Bhadrak,8.4,Soybean,Yes,71.18,Rainfed,Tenant,Red,Contract Buyer,557901.59,20.36,-38.02,0.426,0,853.99
F03023,2022,Bhadrak,8.64,Cotton,No,91.3,Rainfed,Tenant,Clay Loam,APMC,200128.97,20.97,-13.54,0.616,0,793.39
F03024,2024,Mayurbhanj,3.13,Maize,Yes,91.53,Irrigated,Tenant,Black,Local Trader,566521.5,32.53,13.43,0.582,0,884.2
F03025,2023,Balasore,5.8,Maize,Yes,72.72,Irrigated,Owned,Clay Loam,APMC,169474.2,18.55,-9.8,0.454,0,846.51
F03026,2023,Cuttack,5.44,Maize,Yes,35.97,Irrigated,Owned,Sandy Loam,Local Trader,103822.95,30.44,12.36,0.525,0,764.01
F03027,2024,Bhadrak,15.58,Sugarcane,No,68.3,Irrigated,Tenant,Red,Contract Buyer,275366.04,6.67,0.54,0.518,0,772.79
F03028,2023,Mayurbhanj,14.66,Millets,Yes,35.41,Rainfed,Tenant,Alluvial,Contract Buyer,188998.91,1.27,-3.62,0.553,1,406.09
F03029,2022,Cuttack,7.59,Sugarcane,Yes,97.32,Rainfed,Tenant,Red,APMC,354914.25,11.72,34.35,0.436,1,441.44
F03030,2024,Balasore,1.46,Millets,Yes,80.32,Rainfed,Owned,Clay Loam,Local Trader,428794.99,17.5,-10.53,0.354,1,421.95
F03031,2024,Balasore,15.26,Rice,Yes,58.19,Rainfed,Owned,Red,Contract Buyer,201697.29,23.68,-5.24,0.709,0,875.64
F03032,2024,Mayurbhanj,4.16,Maize,Yes,100,Rainfed,Owned,Laterite,Contract Buyer,252208.44,32.05,35.41,0.569,0,907.11
F03033,2023,Puri,2.02,Wheat,Yes,69.68,Rainfed,Owned,Laterite,Local Trader,542261.73,0.45,-14.13,0.389,0,835.29
F03034,2023,Balasore,1.86,Wheat,Yes,82.73,Rainfed,Tenant,Black,Local Trader,174918.14,20.23,-15.29,0.64,0,852.17
F03035,2023,Cuttack,14.53,Sugarcane,Yes,75.28,Irrigated,Owned,Sandy Loam,APMC,505973.87,24.63,-10.6,0.719,0,862.7
F03036,2023,Balasore,1.68,Soybean,No,55.53,Rainfed,Owned,Clay Loam,Local Trader,595850.96,40.6,4.39,0.549,0,686.66
F03037,2023,Puri,7.57,Maize,Yes,50.82,Irrigated,Owned,Sandy Loam,Contract Buyer,386438.22,35.55,34.3,0.672,0,821.6
F03038,2024,Mayurbhanj,12.02,Maize,Yes,48.23,Irrigated,Tenant,Black,FPO,588767.09,23.0,-25.62,0.594,0,863.32
F03039,2023,Puri,16.88,Sugarcane,Yes,64.56,Rainfed,Owned,Black,APMC,403762.92,28.19,-25.18,0.675,0,850.69
F03040,2023,Ganjam,10.23,Maize,Yes,83.86,Rainfed,Tenant,Laterite,Local Trader,314698.24,19.99,3.75,0.573,0,911.9
F03041,2022,Puri,0.69,Wheat,Yes,99.05,Irrigated,Owned,Black,APMC,302959.81,7.57,-22.44,0.576,0,871.41
F03042,2022,Balasore,16.91,Wheat,No,64.15,Irrigated,Owned,Alluvial,Local Trader,487725.88,29.63,-28.88,0.665,0,802.62
F03043,2023,Bhadrak,4.85,Soybean,Yes,77.86,Irrigated,Tenant,Clay Loam,Contract Buyer,295667.03,10.62,21.51,0.509,0,846.41
F03044,2022,Mayurbhanj,5.0,Cotton,No,69.28,Rainfed,Owned,Black,FPO,292543.11,19.22,37.72,0.662,0,708.01
F03045,2023,Bhadrak,16.41,Maize,Yes,41.05,Irrigated,Owned,Sandy Loam,FPO,454617.04,22.5,21.02,0.574,0,828.05
F03046,2022,Puri,6.96,Soybean,Yes,71.97,Irrigated,Owned,Sandy Loam,FPO,610072.64,8.28,-12.51,0.483,0,845.92
F03047,2024,Balasore,17.96,Maize,Yes,74.59,Irrigated,Owned,Black,APMC,601893.78,14.19,7.18,0.398,0,918.51
F03048,2022,Bhadrak,2.47,Sugarcane,Yes,72.18,Irrigated,Owned,Clay Loam,FPO,509632.2,1.39,-3.15,0.402,0,770.18
F03049,2024,Puri,14.29,Soybean,Yes,54.13,Rainfed,Owned,Laterite,Local Trader,144927.92,25.92,-1.67,0.517,0,869.74
F03050,2022,Mayurbhanj,6.0,Rice,No,80.55,Rainfed,Tenant,Red,APMC,553994.4,19.2,-39.55,0.768,0,781.51
F03051,2023,Cuttack,2.35,Rice,Yes,45.21,Rainfed,Tenant,Laterite,Local Trader,573616.46,3.68,-7.72,0.455,0,766.57
F03052,2023,Mayurbhanj,9.74,Sugarcane,No,100,Irrigated,Owned,Sandy Loam,Local Trader,492223.55,26.05,30.22,0.442,0,812.88
F03053,2022,Puri,6.09,Sugarcane,No,67.2,Rainfed,Owned,Alluvial,Local Trader,462313.58,28.85,-15.36,0.629,0,695.05
F03054,2023,Puri,6.86,Rice,Yes,53.25,Irrigated,Tenant,Laterite,Contract Buyer,111147.18,5.25,-12.06,0.435,0,830.02
F03055,2023,Bhadrak,17.75,Wheat,Yes,66.89,Rainfed,Owned,Red,APMC,519743.95,9.26,1.11,0.485,0,908.18
F03056,2022,Puri,1.82,Sugarcane,Yes,44.39,Irrigated,Owned,Red,Contract Buyer,612721.09,20.45,29.68,0.687,0,699.14
F03057,2023,Puri,9.08,Sugarcane,Yes,78.21,Irrigated,Owned,Laterite,Contract Buyer,524221.58,1.6,5.18,0.628,0,850.82
F03058,2022,Bhadrak,10.69,Soybean,Yes,58.16,Irrigated,Owned,Red,FPO,183817.34,19.0,4.97,0.597,0,846.33
F03059,2023,Ganjam,16.5,Soybean,No,65.51,Irrigated,Owned,Alluvial,Contract Buyer,323245.67,13.08,3.78,0.451,0,789.94
F03060,2023,Cuttack,0.99,Wheat,Yes,78.92,Rainfed,Owned,Laterite,Local Trader,521321.17,6.96,21.3,0.657,0,835.89
F03061,2023,Ganjam,4.29,Cotton,Yes,51.87,Rainfed,Owned,Red,Local Trader,167299.97,23.07,-2.17,0.43,0,761.12
F03062,2024,Balasore,8.81,Millets,Yes,77.13,Rainfed,Owned,Black,Contract Buyer,220038.51,20.2,-13.54,0.383,0,906.4
F03063,2023,Puri,9.11,Rice,Yes,53.22,Rainfed,Owned,Clay Loam,FPO,498457.3,35.0,-0.64,0.456,0,844.57
F03064,2023,Puri,14.61,Millets,No,35.8,Rainfed,Owned,Alluvial,APMC,319802.71,8.06,15.18,0.497,0,750.87
F03065,2023,Ganjam,15.38,Cotton,Yes,72.56,Rainfed,Owned,Clay Loam,Local Trader,413933.36,36.78,7.27,0.69,0,873.7
F03066,2022,Cuttack,14.58,Maize,Yes,99.48,Irrigated,Owned,Red,Contract Buyer,388697.03,28.34,17.14,0.454,0,951.77
F03067,2022,Puri,16.69,Soybean,No,45.18,Rainfed,Tenant,Red,APMC,261772.83,7.63,-13.02,0.437,0,739.14
F03068,2024,Bhadrak,5.2,Cotton,Yes,86.01,Rainfed,Owned,Sandy Loam,Contract Buyer,263113.37,33.09,-23.55,0.496,0,856.51
F03069,2024,Balasore,4.77,Wheat,No,68.81,Irrigated,Tenant,Black,Local Trader,374987.95,27.99,-9.25,0.858,0,763.03
F03070,2024,Bhadrak,15.39,Soybean,No,54.48,Rainfed,Owned,Sandy Loam,Contract Buyer,405167.57,35.43,3.45,0.41,0,774.49
F03071,2023,Balasore,15.89,Soybean,No,43.91,Irrigated,Owned,Alluvial,APMC,506705.72,22.66,0.15,0.801,0,751.12
F03072,2023,Bhadrak,16.4,Soybean,No,71.56,Irrigated,Owned,Laterite,APMC,94401.28,4.47,14.62,0.429,0,800.46
F03073,2023,Ganjam,1.99,Sugarcane,Yes,51.85,Irrigated,Owned,Clay Loam,FPO,263768.22,6.38,6.59,0.544,0,729.22
F03074,2024,Puri,0.71,Rice,Yes,75.84,Rainfed,Tenant,Laterite,APMC,159030.06,17.24,-11.26,0.612,0,833.51
F03075,2024,Puri,3.37,Cotton,No,61.49,Rainfed,Owned,Sandy Loam,APMC,296098.25,19.83,-1.7,0.515,0,695.16
F03076,2024,Puri,5.6,Rice,Yes,68.5,Rainfed,Owned,Clay Loam,Contract Buyer,515982.63,38.24,27.04,0.55,0,848.51
F03077,2023,Mayurbhanj,8.14,Maize,No,65.98,Irrigated,Owned,Alluvial,APMC,291774.65,41.56,-13.63,0.466,0,760.87
F03078,2024,Mayurbhanj,8.71,Sugarcane,No,74.15,Irrigated,Owned,Sandy Loam,Contract Buyer,513986.83,34.15,-10.92,0.501,0,751.37
F03079,2023,Cuttack,2.46,Cotton,Yes,66.14,Irrigated,Tenant,Black,APMC,168165.83,6.2,0.81,0.623,0,779.7
F03080,2022,Bhadrak,2.03,Millets,Yes,47.85,Irrigated,Owned,Sandy Loam,Contract Buyer,355085.77,32.43,-21.84,0.479,0,764.79
F03081,2022,Cuttack,1.81,Soybean,No,63.15,Irrigated,Owned,Alluvial,FPO,488231.76,15.94,-26.72,0.484,0,688.36
F03082,2024,Bhadrak,11.46,Maize,No,34.34,Rainfed,Owned,Black,APMC,185277.65,37.39,10.85,0.554,0,745.57
F03083,2023,Puri,2.45,Sugarcane,Yes,53.67,Irrigated,Owned,Laterite,Local Trader,388544.56,26.3,-8.15,0.464,0,734.11
F03084,2023,Cuttack,2.61,Millets,No,52.08,Rainfed,Tenant,Clay Loam,Contract Buyer,218881.84,21.24,23.77,0.471,1,276.39
